B_COUNTRY_ALPHA,Q262,Q260,Q289,Q275,Q287,mapped_category
PER,29,2,1,5,4,7.0
PER,36,1,1,3,4,7.0
PER,45,2,1,4,3,7.0
PER,23,1,1,4,3,7.0
PER,67,2,1,6,4,1.0
PER,22,1,2,5,3,1.0
PER,31,2,1,3,3,1.0
PER,28,2,1,3,4,1.0
PER,32,1,1,3,3,8.0
PER,57,2,1,4,3,8.0
PER,30,2,1,3,3,8.0
PER,54,1,1,3,3,8.0
PER,29,1,1,3,4,8.0
PER,25,2,1,3,4,7.0
PER,70,2,1,3,3,8.0
PER,45,1,1,3,3,8.0
PER,32,2,1,3,3,8.0
PER,22,2,1,5,3,1.0
PER,60,1,1,3,4,7.0
PER,49,1,1,6,3,1.0
PER,71,2,1,1,3,1.0
PER,65,1,1,3,4,7.0
PER,38,1,2,3,4,7.0
PER,42,2,1,3,4,7.0
PER,25,2,1,3,4,7.0
PER,35,1,1,3,4,7.0
PER,29,2,1,4,4,7.0
PER,40,2,1,1,5,7.0
PER,45,2,1,1,4,7.0
PER,74,1,1,1,4,7.0
PER,19,1,8,4,3,7.0
PER,62,1,2,1,4,7.0
PER,35,1,9,3,3,7.0
PER,50,2,2,1,4,7.0
PER,21,1,2,4,4,7.0
PER,32,2,1,4,3,7.0
PER,20,2,1,6,2,1.0
PER,66,2,2,2,4,7.0
PER,71,1,1,0,4,7.0
PER,80,1,1,6,1,1.0
PER,64,2,9,6,2,2.0
PER,44,2,1,4,2,7.0
PER,42,1,1,6,2,7.0
PER,21,1,1,5,4,7.0
PER,61,2,1,1,4,7.0
PER,18,2,1,4,3,7.0
PER,38,1,1,3,4,7.0
PER,25,1,1,4,4,7.0
PER,39,2,1,4,4,7.0
PER,22,2,2,4,4,7.0
PER,21,1,1,5,4,7.0
PER,45,1,1,3,4,7.0
PER,37,2,1,3,3,7.0
PER,32,1,1,3,3,7.0
PER,67,1,1,6,3,1.0
PER,22,2,1,4,3,7.0
PER,60,2,1,3,3,7.0
PER,23,1,9,3,2,7.0
PER,29,2,1,6,2,1.0
PER,65,2,1,6,3,7.0
PER,55,1,9,3,3,7.0
PER,35,1,9,4,3,7.0
PER,35,2,2,0,4,7.0
PER,28,1,1,4,4,7.0
PER,53,2,1,3,4,2.0
PER,35,1,2,4,2,7.0
PER,48,1,2,2,4,7.0
PER,70,2,1,0,4,7.0
PER,40,2,1,3,3,7.0
PER,27,1,1,3,4,7.0
PER,21,2,1,4,4,7.0
PER,58,1,1,5,3,7.0
PER,42,1,1,3,4,7.0
PER,22,1,1,4,4,7.0
PER,44,2,2,3,4,7.0
PER,26,2,9,3,2,7.0
PER,36,2,2,5,3,7.0
PER,61,2,1,0,3,7.0
PER,67,1,1,3,2,7.0
PER,43,1,2,4,4,7.0
PER,70,1,1,3,4,7.0
PER,22,1,1,4,3,7.0
PER,53,2,1,3,3,7.0
PER,62,2,1,3,3,7.0
PER,40,2,1,4,4,1.0
PER,80,1,1,0,4,7.0
PER,30,1,1,4,4,7.0
PER,70,2,1,1,4,7.0
PER,24,2,2,5,4,7.0
PER,41,2,2,2,4,7.0
PER,38,1,1,3,4,7.0
PER,52,2,1,4,3,7.0
PER,59,2,1,3,4,7.0
PER,19,1,1,4,4,1.0
PER,53,1,1,4,3,7.0
PER,41,1,1,6,3,7.0
PER,55,1,1,6,2,1.0
PER,86,2,1,6,3,7.0
PER,20,2,1,5,2,1.0
PER,65,2,1,3,3,7.0
PER,32,2,2,3,2,7.0
PER,25,2,1,4,2,1.0
PER,65,1,2,3,3,2.0
PER,32,2,1,5,2,7.0
PER,52,1,1,4,3,7.0
PER,65,2,1,3,2,7.0
PER,25,2,1,6,2,1.0
PER,28,1,1,5,3,1.0
PER,60,2,1,7,2,1.0
PER,68,1,1,8,2,1.0
PER,63,2,1,5,2,1.0
PER,44,1,1,6,2,1.0
PER,23,1,0,5,2,1.0
PER,27,2,1,7,2,1.0
PER,53,1,0,8,2,1.0
PER,60,2,8,8,2,1.0
PER,40,2,0,7,2,7.0
PER,75,1,1,4,2,2.0
PER,63,1,1,6,2,2.0
PER,29,1,2,6,2,7.0
PER,84,2,1,1,3,7.0
PER,42,2,1,8,3,8.0
PER,22,2,1,5,1,1.0
PER,51,2,2,5,2,1.0
PER,56,1,1,6,2,1.0
PER,36,1,8,5,4,1.0
PER,62,2,1,1,3,7.0
PER,70,1,1,2,3,4.0
PER,27,1,1,6,2,7.0
PER,44,1,0,7,3,7.0
PER,32,2,1,4,3,7.0
PER,60,2,1,6,2,7.0
PER,18,2,1,4,3,7.0
PER,44,2,1,6,2,7.0
PER,44,2,1,3,3,7.0
PER,45,2,1,6,2,7.0
PER,24,1,1,6,1,7.0
PER,49,2,1,6,1,1.0
PER,50,1,1,6,1,1.0
PER,39,1,1,6,2,7.0
PER,73,2,1,4,4,7.0
PER,70,1,2,4,2,7.0
PER,24,2,1,5,2,7.0
PER,38,1,9,4,4,7.0
PER,73,2,1,6,3,1.0
PER,54,1,1,3,3,1.0
PER,35,1,2,3,4,2.0
PER,18,2,1,5,3,1.0
PER,23,1,1,6,3,1.0
PER,21,2,1,5,3,1.0
PER,75,2,1,5,3,1.0
PER,63,1,1,6,3,1.0
PER,43,1,1,4,3,1.0
PER,30,2,1,5,3,1.0
PER,45,2,1,3,1,7.0
PER,38,1,1,3,3,7.0
PER,38,2,1,4,2,7.0
PER,29,1,1,3,3,1.0
PER,22,2,1,3,2,7.0
PER,28,1,1,4,2,7.0
PER,30,2,1,5,3,7.0
PER,40,1,1,4,3,7.0
PER,46,1,1,3,2,7.0
PER,23,2,1,3,2,7.0
PER,40,1,1,4,2,7.0
PER,51,2,1,3,2,7.0
PER,47,1,1,6,2,7.0
PER,32,2,1,3,1,7.0
PER,61,1,1,4,3,7.0
PER,35,1,2,4,4,7.0
PER,27,2,0,5,3,7.0
PER,51,2,1,1,4,7.0
PER,28,1,1,4,4,7.0
PER,29,1,0,6,2,7.0
PER,66,2,1,3,5,7.0
PER,47,1,1,2,3,7.0
PER,25,2,2,3,4,7.0
PER,39,2,1,3,5,7.0
PER,63,2,1,3,3,7.0
PER,33,1,1,4,3,7.0
PER,31,2,2,4,4,7.0
PER,23,1,1,5,3,7.0
PER,73,2,8,2,4,7.0
PER,29,2,2,6,3,7.0
PER,18,1,2,3,4,7.0
PER,34,2,1,3,4,7.0
PER,39,1,1,5,4,1.0
PER,31,2,1,4,4,7.0
PER,21,1,8,3,4,7.0
PER,35,1,9,4,4,7.0
PER,65,1,1,3,4,7.0
PER,25,2,1,3,4,7.0
PER,43,2,1,4,4,7.0
PER,28,2,1,4,4,7.0
PER,61,2,1,2,4,7.0
PER,47,1,1,2,4,7.0
PER,66,2,1,1,3,8.0
PER,36,1,1,4,2,8.0
PER,29,1,1,3,3,8.0
PER,66,1,1,3,3,8.0
PER,25,2,1,4,2,8.0
PER,24,2,1,3,3,8.0
PER,53,2,1,3,3,8.0
PER,31,2,1,3,3,8.0
PER,48,1,1,3,3,8.0
PER,18,1,1,3,3,8.0
PER,31,2,9,6,3,7.0
PER,31,1,1,3,4,7.0
PER,36,1,1,3,2,7.0
PER,20,2,1,4,4,7.0
PER,19,1,1,5,3,7.0
PER,61,2,2,4,4,7.0
PER,21,2,1,5,5,7.0
PER,68,1,1,1,5,1.0
PER,40,1,1,3,3,7.0
PER,41,2,1,3,3,7.0
PER,65,2,1,1,3,7.0
PER,46,1,1,4,2,1.0
PER,19,1,1,3,2,2.0
PER,49,2,1,3,3,7.0
PER,38,1,2,3,2,1.0
PER,49,2,1,1,3,1.0
PER,47,1,1,6,4,7.0
PER,18,1,1,5,2,7.0
PER,23,2,1,4,3,2.0
PER,42,2,1,3,2,7.0
PER,56,2,2,5,3,7.0
PER,52,1,1,4,4,7.0
PER,27,2,1,5,4,7.0
PER,33,2,1,5,4,7.0
PER,18,1,8,5,2,7.0
PER,33,2,1,2,4,7.0
PER,30,1,2,3,4,7.0
PER,18,2,9,3,4,7.0
PER,60,2,1,3,5,7.0
PER,44,1,0,2,4,7.0
PER,29,2,1,4,3,7.0
PER,21,1,1,3,4,7.0
PER,46,2,1,2,4,7.0
PER,48,1,1,3,4,7.0
PER,40,1,1,3,4,7.0
PER,38,2,1,6,4,2.0
PER,20,2,1,4,4,7.0
PER,29,1,1,3,4,7.0
PER,30,1,2,1,4,7.0
PER,52,2,1,3,4,7.0
PER,30,2,1,6,3,7.0
PER,59,2,1,3,4,7.0
PER,18,2,1,4,4,7.0
PER,55,1,1,3,4,7.0
PER,19,1,1,3,4,2.0
PER,67,1,1,2,4,7.0
PER,39,2,1,3,4,7.0
PER,44,1,1,4,3,7.0
PER,19,1,1,5,3,7.0
PER,44,2,1,3,3,7.0
PER,24,2,1,3,3,7.0
PER,39,1,1,3,3,7.0
PER,19,1,1,3,4,7.0
PER,40,2,9,4,3,7.0
PER,18,2,1,4,3,7.0
PER,49,1,1,4,3,7.0
PER,28,1,1,3,3,7.0
PER,41,1,1,4,3,7.0
PER,65,2,1,3,4,7.0
PER,84,1,9,2,5,7.0
PER,20,2,2,5,3,7.0
PER,52,1,1,3,4,7.0
PER,43,1,2,3,4,7.0
PER,52,1,1,3,4,7.0
PER,62,2,1,6,3,7.0
PER,78,1,1,0,3,7.0
PER,35,2,9,6,2,7.0
PER,19,2,1,3,3,7.0
PER,20,1,1,5,3,7.0
PER,18,2,1,5,3,7.0
PER,56,2,2,1,3,7.0
PER,31,1,1,6,2,7.0
PER,31,2,2,4,3,7.0
PER,26,1,0,3,3,7.0
PER,49,2,1,6,4,7.0
PER,18,1,1,4,4,7.0
PER,59,1,8,1,4,7.0
PER,31,1,1,3,4,7.0
PER,36,2,9,3,3,7.0
PER,46,2,1,4,3,7.0
PER,72,1,2,3,3,7.0
PER,38,1,9,3,2,1.0
PER,20,2,1,5,3,1.0
PER,18,2,9,5,3,1.0
PER,66,1,1,3,3,7.0
PER,47,2,1,4,2,2.0
PER,44,1,2,3,3,7.0
PER,59,1,1,3,4,7.0
PER,29,1,0,4,3,7.0
PER,19,2,2,5,2,4.0
PER,61,2,2,5,3,4.0
PER,30,2,1,6,2,7.0
PER,21,1,2,5,2,4.0
PER,78,2,1,4,2,2.0
PER,43,1,1,5,3,1.0
PER,82,1,1,4,2,7.0
PER,55,2,2,1,4,7.0
PER,33,2,1,4,3,7.0
PER,52,1,1,2,4,2.0
PER,25,2,9,4,2,4.0
PER,74,2,1,1,4,7.0
PER,78,1,1,6,2,2.0
PER,25,1,1,4,3,1.0
PER,57,2,1,1,3,7.0
PER,21,2,1,4,2,1.0
PER,58,1,1,3,3,7.0
PER,36,2,1,2,3,1.0
PER,40,1,1,4,3,2.0
PER,49,1,8,3,3,1.0
PER,45,2,1,2,4,7.0
PER,19,1,1,3,3,4.0
PER,45,1,1,6,3,7.0
PER,18,2,0,3,3,7.0
PER,40,2,1,3,4,7.0
PER,25,2,1,4,4,7.0
PER,46,1,1,2,4,7.0
PER,20,2,1,5,3,7.0
PER,20,1,2,4,4,7.0
PER,38,2,2,0,5,7.0
PER,34,1,1,5,3,7.0
PER,73,1,1,3,4,7.0
PER,25,1,1,5,4,7.0
PER,28,1,1,4,3,7.0
PER,43,1,1,3,3,7.0
PER,42,2,1,1,5,7.0
PER,34,1,2,3,4,7.0
PER,18,2,1,2,4,7.0
PER,21,1,1,4,2,7.0
PER,19,2,1,4,5,7.0
PER,29,2,2,0,4,7.0
PER,31,1,2,3,3,7.0
PER,22,1,2,4,3,7.0
PER,60,2,8,1,3,7.0
PER,40,2,1,4,2,7.0
PER,52,2,1,3,2,7.0
PER,32,1,0,5,3,7.0
PER,19,2,1,6,3,7.0
PER,46,1,1,6,2,7.0
PER,45,1,1,4,3,7.0
PER,21,1,1,5,2,7.0
PER,46,2,1,2,3,7.0
PER,23,2,1,5,3,7.0
PER,38,2,1,5,2,7.0
PER,29,2,1,4,2,7.0
PER,57,2,0,3,3,7.0
PER,18,1,1,4,2,7.0
PER,42,1,1,4,2,7.0
PER,33,2,1,3,3,7.0
PER,50,1,1,3,3,7.0
PER,22,2,0,5,3,7.0
PER,28,1,1,3,3,7.0
PER,64,2,1,0,3,7.0
PER,63,1,1,3,4,7.0
PER,42,1,1,4,2,7.0
PER,23,2,0,5,2,7.0
PER,49,1,2,0,4,7.0
PER,35,1,1,0,4,7.0
PER,60,2,1,0,3,7.0
PER,41,1,1,1,3,7.0
PER,36,1,1,2,3,7.0
PER,19,1,1,4,3,7.0
PER,55,2,2,0,5,7.0
PER,18,1,9,2,5,7.0
PER,46,2,1,2,4,7.0
PER,26,2,1,2,3,7.0
PER,34,2,1,4,3,7.0
PER,29,1,1,1,3,7.0
PER,54,1,1,2,3,7.0
PER,40,2,2,0,5,7.0
PER,50,1,1,0,3,7.0
PER,25,1,1,4,3,7.0
PER,40,2,1,6,3,1.0
PER,65,1,1,5,2,2.0
PER,21,1,1,5,3,7.0
PER,30,2,1,3,4,7.0
PER,47,1,2,3,5,7.0
PER,29,2,1,3,4,7.0
PER,18,1,2,3,2,7.0
PER,43,1,1,4,4,7.0
PER,52,2,2,3,5,7.0
PER,53,1,1,1,4,7.0
PER,22,2,1,5,2,7.0
PER,43,1,1,5,3,7.0
PER,28,1,1,6,3,7.0
PER,24,2,1,4,3,7.0
PER,51,1,1,6,3,7.0
PER,62,2,1,2,5,7.0
PER,37,2,1,3,4,7.0
PER,31,1,1,6,2,7.0
PER,25,1,2,3,4,7.0
PER,65,2,2,3,4,7.0
PER,65,1,1,6,3,7.0
PER,33,2,1,3,3,7.0
PER,25,2,1,6,2,7.0
PER,19,1,2,4,3,1.0
PER,46,2,1,3,4,4.0
PER,24,2,2,5,4,1.0
PER,28,1,1,4,4,1.0
PER,62,2,1,3,4,7.0
PER,70,1,1,0,5,7.0
PER,21,1,1,5,2,7.0
PER,56,1,1,3,3,7.0
PER,27,2,1,5,3,1.0
PER,38,1,1,4,3,7.0
PER,38,2,1,4,3,7.0
PER,21,2,1,5,3,7.0
PER,56,1,1,5,4,7.0
PER,18,1,0,5,3,7.0
PER,37,2,1,3,3,7.0
PER,50,2,1,4,3,7.0
PER,59,1,1,6,3,7.0
PER,21,2,1,4,5,7.0
PER,29,1,1,6,4,7.0
PER,41,1,1,6,3,7.0
PER,54,2,1,4,3,7.0
PER,38,2,1,3,3,7.0
PER,29,2,1,4,3,7.0
PER,18,1,1,5,3,7.0
PER,34,1,1,6,2,7.0
PER,53,2,1,6,2,7.0
PER,21,1,1,4,2,7.0
PER,48,1,1,3,4,7.0
PER,44,1,9,4,2,7.0
PER,43,2,1,4,3,7.0
PER,41,2,1,6,3,7.0
PER,57,1,1,3,3,7.0
PER,19,1,2,5,3,4.0
PER,62,2,1,6,2,7.0
PER,20,2,1,5,3,7.0
PER,29,2,1,2,3,7.0
PER,46,2,1,4,2,7.0
PER,32,1,1,4,3,7.0
PER,18,1,0,5,3,7.0
PER,64,1,1,5,3,7.0
PER,28,2,1,3,3,7.0
PER,41,1,1,3,3,7.0
PER,70,2,2,1,4,7.0
PER,54,1,1,4,3,7.0
PER,18,2,1,5,3,7.0
PER,37,1,1,4,3,7.0
PER,36,2,1,3,3,7.0
PER,19,1,1,4,3,7.0
PER,58,1,1,3,3,7.0
PER,55,1,2,2,4,7.0
PER,30,2,1,0,5,7.0
PER,43,1,1,3,5,7.0
PER,54,2,1,3,4,7.0
PER,43,2,1,3,3,7.0
PER,28,2,1,2,4,7.0
PER,66,1,1,1,3,1.0
PER,26,1,1,4,3,7.0
PER,46,2,9,2,5,7.0
PER,30,1,1,3,4,7.0
PER,37,2,1,2,4,7.0
PER,45,2,1,3,4,7.0
PER,29,2,1,4,3,7.0
PER,23,1,1,5,4,7.0
PER,50,1,1,1,5,7.0
PER,45,2,1,4,4,7.0
PER,32,1,1,5,3,7.0
PER,26,1,1,5,3,7.0
PER,45,1,1,2,3,7.0
PER,18,2,1,4,4,7.0
PER,50,2,1,2,3,7.0
PER,41,1,1,6,3,7.0
PER,21,1,1,5,3,7.0
PER,19,2,1,4,4,7.0
PER,47,2,1,3,3,7.0
PER,35,1,1,3,4,7.0
PER,65,1,1,3,2,7.0
PER,44,1,1,1,4,7.0
PER,70,2,1,3,3,7.0
PER,30,2,1,6,3,7.0
PER,21,1,1,5,3,1.0
PER,47,1,1,2,5,7.0
PER,40,1,1,5,4,7.0
PER,45,2,1,2,4,7.0
PER,18,2,2,2,5,7.0
PER,28,1,1,2,4,7.0
PER,48,2,1,2,4,7.0
PER,56,2,1,6,3,7.0
PER,18,2,1,4,2,7.0
PER,23,1,1,6,3,7.0
PER,40,2,1,3,3,7.0
PER,55,1,1,3,2,7.0
PER,42,2,1,3,4,7.0
PER,24,1,2,5,4,7.0
PER,42,1,1,5,3,7.0
PER,57,2,2,3,4,7.0
PER,47,1,1,0,4,7.0
PER,23,2,1,5,3,7.0
PER,57,2,1,3,4,7.0
PER,26,1,8,6,4,7.0
PER,44,2,2,3,3,7.0
PER,44,1,2,3,4,7.0
PER,19,1,2,5,4,7.0
PER,60,1,2,6,3,7.0
PER,35,2,8,4,3,7.0
PER,35,1,1,6,2,2.0
PER,23,2,1,5,2,7.0
PER,54,2,1,3,2,7.0
PER,70,1,1,4,3,7.0
PER,45,1,1,7,2,7.0
PER,18,1,1,3,5,7.0
PER,43,1,1,3,4,7.0
PER,45,1,1,6,3,7.0
PER,28,2,1,1,3,7.0
PER,30,1,1,6,3,7.0
PER,51,2,1,0,5,7.0
PER,37,2,1,4,3,7.0
PER,60,1,1,0,5,7.0
PER,42,1,1,3,5,7.0
PER,26,2,1,0,5,7.0
PER,41,2,1,3,3,7.0
PER,20,1,1,5,5,7.0
PER,50,1,1,6,2,4.0
PER,34,1,1,6,2,4.0
PER,39,2,1,2,3,4.0
PER,20,2,1,1,3,4.0
PER,53,1,2,4,2,7.0
PER,18,2,1,4,3,1.0
PER,34,2,2,4,2,1.0
PER,24,2,1,3,2,1.0
PER,55,2,2,0,3,7.0
PER,35,1,2,4,2,4.0
PER,81,1,2,0,3,1.0
PER,23,1,2,4,2,4.0
PER,21,2,2,3,3,7.0
PER,28,1,2,2,3,4.0
PER,58,2,2,0,4,1.0
PER,37,1,2,2,3,4.0
PER,28,2,2,3,2,1.0
PER,30,1,2,3,3,7.0
PER,34,2,1,0,3,1.0
PER,51,2,1,1,3,4.0
PER,45,1,1,0,4,4.0
PER,23,1,1,4,4,7.0
PER,41,2,1,4,4,7.0
PER,50,1,0,7,3,7.0
PER,22,2,9,6,2,7.0
PER,61,1,1,6,3,7.0
PER,48,2,9,6,3,7.0
PER,19,1,9,5,4,7.0
PER,26,2,9,5,4,7.0
PER,22,1,1,3,4,7.0
PER,26,2,1,3,3,7.0
PER,48,2,1,3,3,7.0
PER,43,1,1,3,3,7.0
PER,38,2,1,6,2,7.0
PER,60,2,1,6,3,7.0
PER,37,1,2,6,2,7.0
PER,27,1,1,3,4,7.0
PER,57,1,1,4,3,7.0
PER,32,1,1,6,2,7.0
PER,48,1,1,6,2,7.0
PER,19,2,1,5,2,7.0
PER,29,2,1,4,4,7.0
PER,31,1,1,3,4,7.0
PER,59,1,1,3,4,7.0
PER,50,2,1,2,5,7.0
PER,22,2,1,3,3,7.0
PER,32,2,1,4,2,7.0
PER,32,1,2,2,4,7.0
PER,21,1,1,2,4,7.0
PER,44,2,1,0,4,7.0
PER,52,2,1,0,4,7.0
PER,55,1,9,1,4,7.0
PER,53,2,1,0,5,7.0
PER,25,2,1,4,5,7.0
PER,60,1,1,3,4,7.0
PER,19,1,1,3,4,7.0
PER,58,2,1,3,4,7.0
PER,50,1,1,3,5,7.0
PER,35,1,1,3,5,7.0
PER,47,2,1,4,3,1.0
PER,41,2,1,4,2,4.0
PER,49,1,1,3,3,7.0
PER,56,2,1,3,3,7.0
PER,46,1,1,3,3,7.0
PER,46,2,2,2,4,7.0
PER,19,2,1,3,2,7.0
PER,32,2,1,3,3,7.0
PER,51,1,1,3,3,7.0
PER,23,2,1,3,3,7.0
PER,60,1,1,2,3,7.0
PER,60,2,1,1,3,7.0
PER,39,1,1,3,3,7.0
PER,24,1,2,3,3,7.0
PER,58,1,1,3,4,7.0
PER,52,2,1,3,5,7.0
PER,25,1,1,3,5,7.0
PER,37,2,1,3,5,7.0
PER,54,1,1,3,2,7.0
PER,42,1,9,3,3,7.0
PER,23,1,1,5,3,1.0
PER,57,1,1,3,3,7.0
PER,30,2,1,3,3,7.0
PER,51,2,1,2,3,7.0
PER,26,2,1,2,3,7.0
PER,21,1,1,2,4,7.0
PER,24,1,1,5,2,7.0
PER,39,1,1,3,4,7.0
PER,50,1,1,4,3,7.0
PER,33,2,1,6,2,1.0
PER,28,2,2,7,3,1.0
PER,36,2,1,2,3,7.0
PER,64,2,1,3,3,1.0
PER,39,1,9,1,3,7.0
PER,56,1,1,1,3,1.0
PER,23,2,2,3,4,7.0
PER,26,1,8,4,3,7.0
PER,39,2,1,6,3,7.0
PER,36,1,8,3,3,7.0
PER,53,1,1,1,3,7.0
PER,18,2,1,5,3,1.0
PER,31,2,1,2,4,2.0
PER,18,1,1,3,2,1.0
PER,50,2,8,4,5,7.0
PER,52,1,1,8,2,7.0
PER,34,2,1,6,3,7.0
PER,27,1,2,6,3,7.0
PER,18,2,1,5,3,7.0
PER,32,1,1,6,3,7.0
PER,25,2,1,0,4,2.0
PER,53,2,1,0,4,7.0
PER,32,2,1,1,4,7.0
PER,56,1,1,4,3,2.0
PER,29,2,1,6,3,7.0
PER,51,2,1,1,3,7.0
PER,23,1,1,6,3,2.0
PER,22,2,1,5,2,1.0
PER,48,1,1,4,4,1.0
PER,37,1,1,4,4,1.0
PER,44,2,1,4,4,7.0
PER,58,2,1,3,4,1.0
PER,54,2,1,2,5,7.0
PER,29,2,1,6,4,1.0
PER,20,1,1,3,2,7.0
PER,57,1,1,2,3,7.0
PER,33,1,1,4,3,8.0
PER,36,1,1,5,3,2.0
PER,45,1,1,4,3,7.0
PER,18,2,1,5,3,1.0
PER,41,2,1,3,3,1.0
PER,43,1,1,4,3,1.0
PER,47,2,1,2,3,7.0
PER,46,2,1,2,3,7.0
PER,29,2,1,2,3,7.0
PER,53,2,2,1,4,7.0
PER,55,1,1,1,3,7.0
PER,29,1,1,4,4,7.0
PER,20,1,1,6,2,7.0
PER,29,2,1,5,2,7.0
PER,36,1,1,4,3,7.0
PER,42,2,1,6,4,7.0
PER,41,1,1,4,4,7.0
PER,58,1,1,6,4,7.0
PER,19,1,8,4,4,7.0
PER,53,1,1,2,3,7.0
PER,21,2,1,4,3,2.0
PER,49,2,2,0,3,7.0
PER,57,1,1,1,4,7.0
PER,37,1,1,0,4,7.0
PER,38,2,1,2,4,7.0
PER,23,1,1,3,4,7.0
PER,45,1,1,3,5,7.0
PER,32,1,1,6,3,7.0
PER,49,1,2,3,3,1.0
PER,32,1,1,6,3,1.0
PER,21,2,9,4,5,7.0
PER,30,2,1,2,5,1.0
PER,25,1,1,6,2,7.0
PER,42,1,1,5,3,7.0
PER,37,2,1,5,3,7.0
PER,22,1,1,5,2,7.0
PER,26,2,1,4,3,7.0
PER,66,1,1,6,2,7.0
PER,24,2,1,6,3,7.0
PER,34,1,1,6,1,7.0
PER,21,1,1,4,3,7.0
PER,23,1,2,6,1,1.0
PER,73,1,2,7,3,2.0
PER,50,2,1,4,2,1.0
PER,36,1,1,1,3,7.0
PER,26,1,2,1,5,1.0
PER,25,1,1,1,5,7.0
PER,61,1,1,0,4,1.0
PER,44,2,1,0,2,7.0
PER,54,1,1,2,4,1.0
PER,58,1,1,1,4,7.0
PER,27,2,1,3,3,7.0
PER,61,2,1,1,5,7.0
PER,30,2,1,1,5,7.0
PER,20,1,1,4,3,7.0
PER,58,2,1,2,3,7.0
PER,24,1,1,4,3,7.0
PER,44,2,2,2,4,7.0
PER,52,1,2,4,2,7.0
PER,21,2,1,3,3,7.0
PER,43,2,1,1,3,7.0
PER,26,1,9,4,3,7.0
PER,41,1,1,4,2,7.0
PER,27,1,1,2,4,7.0
PER,53,2,9,1,5,7.0
PER,52,1,1,3,4,7.0
PER,44,1,6,2,4,7.0
PER,30,2,1,4,4,7.0
PER,19,2,1,3,5,7.0
PER,21,1,1,4,4,7.0
PER,59,2,1,3,5,7.0
PER,20,2,1,3,4,7.0
PER,49,1,1,2,3,7.0
PER,43,1,2,3,3,7.0
PER,23,1,2,5,3,7.0
PER,29,2,1,3,5,7.0
PER,29,2,1,0,5,7.0
PER,21,1,2,2,5,7.0
PER,47,1,1,2,5,7.0
PER,37,1,1,3,2,7.0
PER,55,1,1,1,3,7.0
PER,38,2,1,0,3,7.0
PER,45,2,1,1,2,7.0
PER,36,1,1,3,2,7.0
PER,38,2,1,2,4,7.0
PER,59,2,1,3,2,7.0
PER,22,2,0,5,4,7.0
PER,20,1,1,5,2,7.0
PER,54,2,2,4,4,7.0
PER,30,1,2,4,2,7.0
PER,27,2,1,3,3,7.0
PER,27,1,9,3,2,7.0
PER,45,1,1,2,3,7.0
PER,29,2,1,6,2,7.0
PER,39,2,1,4,3,7.0
PER,30,2,9,4,3,7.0
PER,41,1,8,4,3,7.0
PER,18,2,1,3,3,7.0
PER,24,1,0,2,4,7.0
PER,58,1,1,5,4,7.0
PER,22,2,1,4,2,7.0
PER,31,1,1,6,4,7.0
PER,67,1,1,3,3,1.0
PER,26,2,1,4,2,7.0
PER,33,2,0,4,4,1.0
PER,40,2,1,2,3,7.0
PER,44,1,1,2,2,1.0
PER,45,2,2,4,2,1.0
PER,27,1,2,4,3,2.0
PER,46,1,1,0,4,7.0
PER,25,1,1,2,2,7.0
PER,20,2,2,5,2,8.0
PER,23,2,1,6,4,7.0
PER,25,1,1,4,3,7.0
PER,57,1,1,1,4,7.0
PER,64,1,2,1,3,1.0
PER,55,2,2,2,3,1.0
PER,22,1,2,3,4,7.0
PER,59,2,1,2,4,7.0
PER,20,2,1,3,4,7.0
PER,54,2,1,3,4,1.0
PER,41,2,2,4,3,1.0
PER,72,1,1,4,2,7.0
PER,21,2,2,5,2,1.0
PER,27,1,1,6,3,1.0
PER,57,2,2,1,5,7.0
PER,75,1,2,2,5,4.0
PER,29,1,2,4,2,1.0
PER,32,1,1,0,3,7.0
PER,43,2,2,0,3,7.0
PER,28,1,8,4,3,7.0
PER,37,1,1,4,3,7.0
PER,45,1,1,4,3,7.0
PER,60,1,1,1,5,7.0
PER,35,2,2,0,5,7.0
PER,27,1,9,3,3,7.0
PER,37,1,2,2,4,7.0
PER,50,2,2,0,5,7.0
PER,34,2,1,4,4,7.0
PER,63,1,9,0,3,7.0
PER,43,2,1,4,4,2.0
PER,70,1,1,6,3,7.0
PER,37,1,2,6,3,2.0
PER,30,2,2,2,4,2.0
PER,35,1,2,4,5,7.0
PER,25,1,1,3,4,2.0
PER,52,1,2,3,4,2.0
PER,51,2,1,6,2,7.0
PER,55,1,1,4,3,7.0
PER,21,2,1,5,3,7.0
PER,44,1,1,2,3,7.0
PER,18,2,9,3,3,2.0
PER,35,2,1,3,4,7.0
PER,24,1,0,2,5,7.0
PER,48,1,1,0,5,7.0
PER,66,2,2,1,4,2.0
PER,42,2,1,2,3,2.0
PER,19,1,0,4,3,2.0
PER,19,1,2,4,4,2.0
PER,50,1,1,3,4,2.0
PER,49,2,1,3,4,1.0
PER,35,1,1,4,4,2.0
PER,29,2,9,2,4,2.0
PER,57,2,9,2,5,7.0
PER,36,2,1,2,3,7.0
PER,42,1,1,1,5,7.0
PER,27,1,9,3,3,7.0
PER,30,1,1,1,4,7.0
PER,53,1,2,6,3,7.0
PER,18,1,2,3,5,7.0
PER,29,2,2,4,3,7.0
PER,36,2,1,1,4,8.0
PER,32,1,0,6,4,1.0
PER,27,2,1,2,5,7.0
PER,36,2,1,4,3,7.0
PER,29,1,0,6,4,7.0
