Q1,Q2,Q3,Q4,Q5,Q6,Q29,Q37,Q41,Q59,Q60,Q63,Q75,Q90,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q159,Q160,Q178,Q182,Q184,Q185,Q186,Q187,Q188,Q189,Q195,Q196,Q197,Q260,Q262,Q275,Q287,Q289,Q290,B_COUNTRY_ALPHA
1,1,2,3,2,3,3,3,4,2,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,4,2,6,3,5,5,5,1,8,1,8,3,4,1,39,8,3,3,688001,SRB
1,1,2,4,1,1,4,2,1,1,2,4,3,1,0,1,0,0,0,0,0,0,0,0,0,10,4,1,1,5,5,10,1,1,1,1,4,4,2,55,4,4,3,688001,SRB
1,1,2,4,1,1,4,2,1,1,2,4,3,1,0,1,0,0,0,0,0,0,0,0,0,10,4,1,1,5,5,10,1,1,1,1,4,4,2,55,4,4,3,688001,SRB
1,3,3,4,3,2,3,5,4,2,3,4,3,5,0,0,0,0,0,0,0,0,0,0,0,9,8,1,1,1,1,2,1,1,1,3,4,4,1,72,3,5,3,688001,SRB
1,2,2,3,1,2,3,2,2,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,10,5,1,5,1,5,5,1,1,1,5,2,4,1,65,2,3,3,688001,SRB
1,1,2,3,1,1,4,1,1,2,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,8,7,7,5,1,4,1,1,1,1,1,4,4,2,59,2,5,3,688001,SRB
1,1,2,4,1,1,4,2,1,1,2,4,3,1,0,1,0,0,0,0,0,0,0,0,0,10,4,1,1,5,5,10,1,1,1,1,4,4,2,55,4,4,3,688001,SRB
1,2,2,3,1,2,3,2,2,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,10,5,1,5,1,5,5,1,1,1,5,2,4,1,65,2,3,3,688001,SRB
1,2,2,3,1,1,2,4,2,3,2,2,3,1,0,0,2,0,0,0,2,0,0,0,0,1,5,10,1,10,10,1,1,1,1,1,2,4,1,61,4,4,3,688001,SRB
1,1,2,3,1,3,4,5,5,2,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,6,6,1,5,5,5,6,1,5,1,6,4,4,2,69,8,2,0,688001,SRB
1,1,1,3,1,3,2,3,2,4,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1,5,1,1,2,4,2,64,4,2,3,688001,SRB
1,1,2,3,1,2,4,5,3,3,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5,5,5,5,1,5,1,6,4,4,2,35,6,2,3,688001,SRB
1,3,2,3,1,3,3,5,5,3,3,2,4,1,0,0,0,2,1,0,0,0,0,0,0,6,5,6,5,5,5,5,1,6,1,6,4,4,2,48,4,2,3,688001,SRB
1,1,3,4,2,3,4,5,5,3,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,5,5,5,1,5,1,5,4,4,2,65,4,2,3,688001,SRB
1,3,1,4,3,2,3,1,3,2,4,3,3,6,1,0,0,1,1,0,0,0,0,0,0,5,5,5,1,5,6,5,1,5,1,5,2,4,2,46,4,2,3,688001,SRB
1,1,1,4,1,3,3,1,1,2,2,3,3,5,0,0,0,2,0,0,0,0,0,0,0,10,5,1,1,5,5,5,1,5,5,10,4,4,1,66,4,2,3,688001,SRB
1,1,1,3,1,1,4,1,3,2,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,1,10,5,1,5,5,5,1,5,1,5,4,4,2,50,4,2,3,688001,SRB
1,1,2,4,1,4,4,5,4,3,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,8,5,6,1,6,6,6,1,6,1,6,4,4,2,36,4,2,3,688001,SRB
1,2,2,4,1,3,4,4,4,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,5,1,5,5,5,1,5,1,5,4,4,2,41,2,3,3,688001,SRB
1,1,2,4,1,3,4,5,3,3,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,5,10,5,5,5,5,5,1,5,1,5,4,4,2,47,4,3,3,688001,SRB
1,1,1,2,1,1,4,5,1,3,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,10,6,5,5,5,5,5,1,5,1,1,2,4,2,63,1,3,3,688001,SRB
1,1,3,4,1,1,4,2,2,2,1,2,3,10,0,0,0,0,0,0,0,0,0,0,0,10,5,1,1,5,5,5,1,5,1,10,1,4,1,65,4,2,3,688001,SRB
1,2,3,4,1,3,2,2,5,3,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,10,10,1,5,5,5,10,1,5,1,1,4,4,1,22,4,2,3,688001,SRB
1,1,1,3,1,3,4,3,4,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1,5,1,5,4,4,1,44,4,2,3,688001,SRB
1,3,1,4,1,3,4,4,2,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,5,5,5,5,1,1,1,1,4,4,2,70,1,4,0,688001,SRB
1,2,2,4,1,3,4,4,4,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,43,4,2,0,688001,SRB
1,2,3,4,1,3,4,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,10,5,5,5,5,5,5,1,5,1,5,4,4,1,64,4,3,3,688001,SRB
2,2,2,4,1,3,4,4,1,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,6,6,6,6,6,5,1,6,2,4,1,58,4,2,0,688001,SRB
1,1,1,3,1,3,3,1,3,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,-1,1,1,5,1,4,4,1,64,4,5,3,688001,SRB
3,3,3,3,3,3,1,3,3,2,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,4,4,1,65,0,5,0,688001,SRB
1,1,1,3,2,2,3,3,3,4,2,4,4,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,5,1,1,1,1,4,4,2,75,4,4,3,688001,SRB
1,1,1,3,1,1,4,1,1,3,1,4,4,5,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,5,5,1,1,1,1,4,4,1,64,4,5,3,688001,SRB
1,1,1,4,1,3,2,3,3,3,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,10,5,1,1,5,5,10,1,1,1,1,4,4,1,40,4,5,3,688001,SRB
1,1,1,4,1,2,1,1,3,3,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,10,1,1,5,1,4,4,1,36,4,4,3,688001,SRB
1,3,2,4,1,3,4,5,4,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,10,5,1,1,5,5,10,1,10,1,1,4,4,2,58,4,5,0,688001,SRB
1,3,4,4,1,2,3,1,3,2,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,10,5,5,1,5,5,10,1,1,1,1,4,4,2,34,8,3,3,688001,SRB
1,1,2,3,2,3,3,3,3,3,3,3,3,9,1,0,0,1,0,0,0,0,0,0,0,8,5,1,1,1,1,1,1,1,1,1,4,4,2,59,4,3,3,688001,SRB
1,1,1,3,1,2,3,3,3,3,2,3,3,10,0,0,0,0,0,0,0,0,0,0,0,10,3,5,5,5,5,5,5,5,5,5,4,4,2,58,8,3,3,688001,SRB
1,1,2,3,3,2,4,2,3,2,2,2,3,10,0,0,0,0,0,0,0,0,0,0,0,8,5,1,1,5,5,5,1,1,1,1,4,4,2,73,4,3,3,688001,SRB
1,1,1,4,2,3,3,1,2,2,1,3,3,9,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,1,4,4,1,60,4,3,3,688001,SRB
1,1,2,3,3,3,3,1,1,2,2,2,2,5,0,0,0,0,0,0,2,2,2,2,0,5,5,5,1,5,5,10,1,5,10,5,2,3,1,40,4,4,3,688001,SRB
1,1,1,4,1,2,4,1,1,2,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,10,10,1,1,5,5,5,1,1,1,1,4,4,2,46,4,2,3,688001,SRB
1,1,1,3,1,2,4,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,43,8,2,3,688001,SRB
1,1,1,4,1,1,4,1,1,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,10,10,10,10,10,10,10,4,4,2,51,8,1,3,688001,SRB
1,1,1,4,1,1,1,1,1,4,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1,1,1,10,1,1,-1,1,4,4,1,36,3,4,3,688001,SRB
1,1,1,4,1,3,4,1,1,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,10,-1,1,1,8,8,8,1,-1,1,1,4,4,2,30,4,5,3,688001,SRB
1,1,1,2,1,1,4,1,1,3,2,3,3,5,1,0,0,0,0,0,0,0,0,0,0,10,10,1,1,1,1,10,1,1,1,1,4,4,1,37,7,2,3,688001,SRB
1,1,1,3,2,1,4,1,1,2,2,3,3,10,0,0,0,0,0,0,0,0,0,0,0,7,10,1,-1,-1,-1,-1,-1,1,1,1,4,4,2,54,8,3,3,688001,SRB
1,1,1,3,2,3,4,2,2,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,5,5,5,5,5,5,1,4,4,2,58,4,3,3,688001,SRB
1,2,1,4,3,1,4,5,5,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,10,10,1,10,1,10,10,1,1,1,1,4,4,2,34,-2,4,3,688001,SRB
1,1,1,4,3,2,3,4,4,3,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,19,4,-1,3,688001,SRB
1,1,1,4,2,1,4,5,5,4,3,-1,4,1,0,0,0,0,0,0,0,0,0,0,0,10,5,10,2,10,10,2,10,10,10,10,4,4,2,19,4,-1,3,688001,SRB
1,1,1,3,2,2,4,-1,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,7,9,1,5,5,5,5,3,10,1,1,4,4,2,29,7,3,3,688001,SRB
1,1,1,4,1,2,4,1,1,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,6,10,1,1,1,1,1,4,4,2,34,3,4,3,688001,SRB
2,2,2,3,2,2,2,3,3,1,1,3,3,1,0,2,0,0,0,2,0,0,0,0,0,10,10,10,10,1,10,10,10,10,10,10,4,4,1,19,4,-1,3,688001,SRB
1,1,1,4,1,1,3,1,1,2,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,10,10,1,1,1,5,5,1,1,1,1,4,4,2,40,8,4,3,688001,SRB
1,1,1,4,1,3,4,2,2,2,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,43,8,4,3,688001,SRB
1,2,2,3,3,3,2,3,3,2,2,2,3,6,0,0,0,0,1,0,0,0,0,0,0,6,5,2,8,6,8,8,8,8,1,8,4,4,1,65,2,3,3,688001,SRB
1,2,2,3,2,3,3,2,4,3,3,3,3,5,0,0,0,0,1,0,0,0,0,0,0,7,7,1,10,3,5,10,1,1,1,10,4,4,2,33,8,3,3,688001,SRB
1,2,3,4,4,3,2,1,3,2,2,3,2,6,0,2,0,0,0,0,0,0,0,0,0,10,8,6,5,7,9,9,1,2,10,7,2,3,2,18,2,2,0,688001,SRB
1,2,2,3,2,3,3,3,3,4,3,4,2,6,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,5,5,9,1,1,1,4,4,4,1,31,4,4,0,688001,SRB
1,1,2,3,2,3,3,3,5,3,3,2,1,6,0,0,0,0,2,0,0,0,0,0,0,6,5,5,6,5,5,6,7,8,8,8,2,3,2,44,4,4,0,688001,SRB
1,1,2,2,2,2,3,3,5,2,3,3,2,7,0,0,0,0,0,0,0,0,0,0,0,7,6,6,8,6,5,5,5,5,5,6,3,3,2,65,1,2,0,688001,SRB
1,1,1,3,2,3,3,3,3,2,2,2,3,5,1,0,0,0,1,0,0,0,0,0,0,8,8,1,9,5,9,9,2,2,1,6,4,4,2,37,7,3,3,688001,SRB
1,1,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,2,1,0,0,0,1,0,0,9,8,7,4,7,10,8,1,2,1,5,3,3,1,54,4,2,0,688001,SRB
1,1,1,2,4,2,2,2,3,2,2,3,2,8,0,0,0,0,0,0,0,0,0,0,0,7,6,5,5,3,10,7,2,2,3,5,3,3,2,73,2,3,0,688001,SRB
1,2,3,4,2,3,2,2,3,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,7,7,7,6,4,5,3,3,4,1,32,-2,3,0,688001,SRB
1,1,1,3,2,3,3,1,5,2,2,3,1,8,0,2,0,0,1,0,0,0,1,0,0,9,9,7,6,7,7,6,4,5,3,7,4,4,2,30,8,2,0,688001,SRB
1,2,3,4,2,3,2,3,3,3,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,10,10,4,2,7,9,10,2,2,2,7,2,2,2,38,7,2,3,688001,SRB
1,1,1,3,2,3,2,3,3,3,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,3,6,10,2,2,2,2,4,4,1,38,2,3,3,688001,SRB
1,2,2,3,3,3,3,2,2,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,7,4,1,7,3,7,8,1,1,1,1,4,4,2,36,7,3,3,688001,SRB
1,2,1,2,2,3,2,2,3,2,2,3,3,6,1,0,0,0,1,0,0,0,0,0,0,4,4,1,2,2,2,6,2,2,1,1,4,4,1,59,3,3,3,688001,SRB
1,1,1,4,3,3,3,2,3,2,2,3,3,6,0,0,0,0,1,0,0,0,0,0,0,5,5,1,10,7,10,10,5,1,1,1,4,4,2,38,4,2,3,688001,SRB
1,1,1,3,3,3,3,2,3,2,2,3,2,8,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,1,2,5,1,1,1,1,4,4,2,20,7,3,3,688001,SRB
1,1,1,4,3,4,3,1,2,3,3,3,4,7,0,0,0,0,2,0,0,0,0,0,0,8,4,1,1,1,1,1,1,1,1,1,3,3,2,33,4,3,3,688001,SRB
1,1,1,2,2,2,4,2,2,2,2,3,3,7,0,0,0,0,2,0,0,0,0,0,0,6,5,1,2,3,4,10,3,1,1,1,3,3,1,42,4,3,3,688001,SRB
1,1,1,3,2,2,3,2,3,2,2,4,2,8,0,0,0,0,0,0,0,0,0,0,0,10,9,1,4,3,3,10,1,1,1,1,3,3,2,32,8,3,3,688001,SRB
1,2,2,4,3,3,3,2,3,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,10,2,1,3,2,2,3,1,1,1,1,3,3,1,41,4,3,3,688001,SRB
1,1,1,4,3,2,3,3,2,2,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,7,4,1,4,2,4,5,2,1,1,1,3,3,2,38,4,3,3,688001,SRB
1,2,3,4,2,2,2,3,3,3,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,6,7,6,7,7,7,5,3,3,1,57,2,3,3,688001,SRB
2,2,2,3,3,2,3,2,3,1,1,3,2,4,2,0,0,0,0,0,0,0,0,0,0,3,4,4,5,4,6,7,7,7,7,5,2,2,1,64,4,2,3,688001,SRB
1,2,3,4,2,2,2,2,3,2,2,2,2,7,2,0,0,0,0,0,0,0,0,0,0,6,6,6,5,6,6,5,5,5,5,5,3,3,2,65,4,3,3,688001,SRB
1,2,2,4,3,2,2,3,2,3,3,3,3,3,2,0,0,0,2,0,0,0,0,0,0,4,4,5,7,8,6,5,5,5,5,4,3,3,2,37,7,4,3,688001,SRB
1,2,2,4,2,2,3,3,3,3,3,3,2,4,1,0,2,1,1,0,0,1,2,2,1,7,8,6,7,5,5,5,5,5,5,5,2,2,2,54,4,4,3,688001,SRB
2,3,4,4,4,2,2,3,3,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,4,4,5,6,5,5,3,2,2,2,74,1,3,3,688001,SRB
1,2,2,2,2,2,2,3,4,3,2,3,2,7,1,0,0,0,1,0,0,0,0,0,0,5,5,3,5,4,4,4,4,5,6,2,2,3,1,42,3,3,3,688001,SRB
1,1,1,4,3,3,2,5,4,2,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,7,7,8,8,8,7,5,2,3,1,32,4,4,3,688001,SRB
1,1,1,4,2,3,2,4,3,2,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,4,4,5,5,5,6,3,2,2,1,28,4,3,3,688001,SRB
1,1,1,4,2,3,3,2,3,3,3,3,2,3,1,0,1,0,1,0,0,1,0,0,0,7,7,1,1,1,1,3,1,1,1,1,3,3,2,43,4,3,3,688001,SRB
1,1,1,3,2,2,3,4,2,2,3,2,2,3,0,0,0,0,1,0,0,0,0,0,0,6,7,4,5,6,6,6,4,8,6,8,3,3,2,25,4,2,3,688001,SRB
1,1,2,4,4,4,3,2,2,3,3,3,4,8,0,0,0,0,0,0,0,0,0,0,0,8,8,1,4,2,3,9,1,1,1,1,4,4,2,52,4,3,3,688001,SRB
1,1,2,4,2,3,3,2,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,9,9,1,4,2,4,7,1,1,1,1,3,3,2,28,2,3,3,688001,SRB
1,1,1,3,3,3,3,3,3,2,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,7,5,1,2,2,2,9,2,1,1,1,4,4,1,35,4,3,3,688001,SRB
1,1,1,4,3,3,3,2,3,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,9,9,1,4,3,3,3,2,1,1,1,4,4,1,43,4,3,3,688001,SRB
1,1,1,3,3,3,4,2,3,2,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,10,10,1,5,3,4,7,1,1,1,1,3,3,2,61,4,3,3,688001,SRB
1,2,2,3,3,3,3,2,2,2,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,9,9,2,5,3,3,7,2,1,1,1,4,4,1,50,8,2,3,688001,SRB
1,2,2,4,1,3,2,3,2,2,3,3,2,5,0,0,0,1,0,0,0,0,0,0,0,9,9,1,1,3,3,9,1,2,1,5,2,2,2,30,8,5,3,688001,SRB
1,1,2,4,1,1,2,2,1,2,2,4,2,5,2,0,0,2,0,0,0,0,0,0,0,10,5,1,1,1,1,1,1,1,1,5,4,3,1,32,4,4,3,688001,SRB
1,1,2,3,2,2,1,3,2,1,2,3,2,3,2,1,2,0,0,1,0,0,0,0,0,10,5,3,3,5,5,10,1,1,1,1,2,2,2,32,8,2,3,688001,SRB
1,2,1,3,1,2,2,2,2,1,2,3,2,6,1,0,0,0,0,0,0,0,0,0,0,6,7,1,2,2,2,1,1,1,4,3,3,3,1,66,4,3,3,688001,SRB
1,2,1,4,1,1,3,1,5,1,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,6,5,3,1,1,1,3,1,1,1,9,2,2,2,64,4,4,3,688001,SRB
1,1,1,4,1,1,3,2,4,2,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,1,7,3,2,2,63,4,3,3,688001,SRB
1,1,1,4,1,3,4,4,2,3,2,4,3,5,1,0,0,0,0,0,0,0,0,0,0,8,7,3,1,1,5,6,1,1,1,5,2,3,2,29,4,5,3,688001,SRB
1,1,1,3,1,2,3,3,3,2,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,9,5,4,1,5,2,5,1,1,1,7,2,2,2,32,7,3,3,688001,SRB
1,2,2,4,1,2,3,1,1,1,2,3,3,10,1,2,0,0,0,0,0,0,0,0,0,8,7,1,1,5,6,5,1,3,1,1,4,4,1,69,4,4,2,688001,SRB
1,1,1,4,2,1,4,1,4,4,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,8,10,1,7,1,10,1,1,1,1,1,4,4,1,30,8,2,3,688001,SRB
1,1,2,4,1,1,1,1,5,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,8,1,1,7,8,1,1,1,1,8,3,4,1,80,2,4,3,688001,SRB
1,2,3,4,1,2,1,1,2,2,1,2,3,1,1,0,0,1,0,0,0,1,0,1,0,6,6,1,1,1,6,6,1,1,1,6,3,4,1,54,7,4,3,688001,SRB
1,1,2,-5,1,2,3,2,2,2,2,2,2,5,2,1,1,0,0,0,0,1,0,0,0,10,7,1,4,1,10,1,1,1,1,1,4,2,1,20,7,3,3,688001,SRB
1,1,2,4,3,2,1,1,4,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,6,6,1,1,1,5,4,4,1,63,2,4,3,688001,SRB
1,1,2,3,2,1,3,1,1,2,2,4,1,5,1,0,0,0,0,0,0,0,0,0,0,10,7,1,1,1,1,1,1,1,1,1,4,4,1,70,4,3,3,688001,SRB
1,1,3,-1,2,1,4,1,1,2,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,1,1,1,1,1,1,1,4,3,1,75,1,3,3,688001,SRB
1,1,1,3,1,3,4,1,2,2,1,3,2,9,0,0,0,0,0,0,0,0,1,0,0,9,2,1,1,1,5,5,1,1,1,1,4,4,1,67,8,3,0,688001,SRB
1,1,2,3,1,3,4,3,4,2,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,8,8,10,3,3,10,8,1,8,1,8,4,4,1,48,8,4,3,688001,SRB
1,2,2,3,1,3,2,2,4,2,2,3,3,5,1,1,1,0,0,0,0,1,0,0,0,6,6,1,1,1,6,1,1,1,1,1,2,4,1,45,2,3,3,688001,SRB
1,2,2,4,1,2,4,1,1,2,2,4,3,7,2,1,0,0,0,0,0,1,0,0,0,5,5,2,3,1,1,9,1,1,1,1,1,2,1,18,6,3,3,688001,SRB
1,2,1,4,1,2,2,1,1,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,4,5,1,1,1,1,2,1,1,1,1,2,3,1,67,5,3,3,688001,SRB
1,1,2,4,1,1,3,2,2,3,2,3,2,5,2,0,2,0,0,0,0,0,0,0,0,10,5,1,1,1,1,1,1,1,1,1,1,3,2,27,8,4,3,688001,SRB
1,1,1,3,1,1,3,3,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,1,5,5,1,1,1,5,3,2,1,45,4,3,3,688001,SRB
1,2,2,3,3,2,3,3,4,2,3,2,2,9,1,2,1,1,1,0,0,0,0,0,0,3,9,1,1,1,1,6,1,1,5,1,3,4,1,25,7,2,3,688001,SRB
2,2,1,4,3,2,1,1,4,2,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,9,10,3,1,3,3,5,1,1,1,10,4,4,1,32,8,3,3,688001,SRB
1,2,2,4,1,4,3,3,2,3,2,3,3,5,0,0,1,0,0,0,0,0,0,0,0,9,1,1,5,3,10,10,5,9,1,9,2,4,1,22,8,4,3,688001,SRB
3,2,1,2,2,3,3,4,2,2,2,3,2,1,1,0,0,0,0,2,0,2,0,0,0,9,1,1,5,5,5,10,1,5,1,5,4,4,1,23,7,3,3,688001,SRB
1,1,3,4,2,3,3,4,3,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,5,5,10,1,1,1,10,3,3,1,23,4,4,3,688001,SRB
1,1,1,2,3,2,1,2,4,3,2,3,3,1,0,2,2,0,1,0,0,0,0,0,0,7,4,8,5,7,6,10,8,10,8,9,3,4,1,25,7,3,9,688001,SRB
1,1,1,4,2,2,2,3,2,2,1,2,3,5,0,0,0,1,0,1,0,1,0,1,0,8,4,1,1,1,4,6,1,1,1,6,2,3,1,52,2,4,3,688001,SRB
1,2,2,2,1,4,3,5,1,2,2,3,1,10,0,0,0,0,0,0,0,0,0,0,0,10,1,3,10,10,10,10,6,1,1,5,1,4,1,24,8,4,0,688001,SRB
1,1,1,3,2,3,2,1,2,2,2,3,2,5,0,0,0,0,1,0,0,1,0,0,0,1,8,4,1,1,7,4,1,1,3,1,3,3,1,64,2,3,0,688001,SRB
1,1,1,3,2,3,2,1,2,2,2,3,2,5,0,0,0,0,1,0,0,1,0,0,0,1,8,4,1,1,7,4,1,1,3,1,3,3,2,64,2,3,0,688001,SRB
1,1,1,4,1,2,3,2,4,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,1,5,10,1,1,1,7,2,1,1,51,3,4,0,688001,SRB
1,1,3,2,3,3,2,2,4,3,3,4,2,-2,0,0,0,0,0,0,0,0,0,0,0,-2,-2,8,1,1,5,10,1,1,3,5,-1,-1,1,34,4,5,0,688001,SRB
1,1,1,3,1,2,2,2,2,3,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,6,6,3,1,1,7,8,1,1,1,5,3,3,1,29,4,4,3,688001,SRB
2,2,2,3,3,2,2,3,4,3,1,3,2,-1,2,1,0,0,0,0,0,2,0,0,0,8,4,1,5,5,5,5,2,1,1,5,1,1,1,47,6,4,3,688001,SRB
2,2,2,3,3,2,2,3,4,3,1,3,2,-1,2,1,0,0,0,0,0,2,0,0,0,8,4,1,5,5,5,5,2,1,1,5,1,1,2,47,6,4,3,688001,SRB
1,1,1,4,1,2,3,2,4,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,1,5,10,1,1,1,7,2,1,2,51,3,4,0,688001,SRB
1,1,3,4,3,4,2,-1,3,4,3,4,1,1,2,2,0,0,1,1,0,1,0,0,0,7,5,5,1,5,5,5,1,1,4,1,3,3,1,58,6,3,3,688001,SRB
1,3,3,3,3,3,2,1,1,3,3,3,2,4,1,0,0,0,0,0,0,0,0,0,0,7,9,2,1,4,4,2,2,9,7,9,1,3,2,67,7,3,3,688001,SRB
1,1,2,4,1,2,3,3,2,2,2,2,3,6,0,0,0,0,0,0,0,0,0,0,0,5,8,7,4,2,6,2,3,2,2,2,4,4,1,26,8,2,3,688001,SRB
1,1,2,4,1,2,3,3,2,2,2,2,3,6,0,0,0,0,0,0,0,0,0,0,0,5,8,7,4,2,6,2,3,2,2,2,4,4,2,26,8,2,3,688001,SRB
1,2,2,3,2,2,3,3,4,3,2,2,3,6,1,2,0,0,0,0,0,0,0,0,0,9,5,6,1,6,6,6,1,6,6,9,2,4,1,40,8,3,3,688001,SRB
1,2,2,3,2,2,3,3,4,3,2,2,3,6,1,2,0,0,0,0,0,0,0,0,0,9,5,6,1,6,6,6,1,6,6,9,2,4,2,40,8,3,3,688001,SRB
1,1,1,4,1,3,1,3,5,3,1,2,2,2,1,2,2,0,0,0,0,1,0,0,0,10,2,8,4,6,7,9,1,9,1,10,2,4,2,22,7,2,3,688001,SRB
1,1,1,3,1,1,3,1,2,-1,-1,-1,1,10,0,0,0,0,1,0,0,0,0,0,0,10,6,8,1,1,4,10,1,2,1,1,4,4,1,42,4,3,0,688001,SRB
1,2,2,3,1,2,2,4,2,3,2,4,2,5,0,1,0,0,0,0,0,0,0,0,0,10,6,1,1,3,3,3,1,1,1,1,4,4,1,58,4,2,3,688001,SRB
1,2,2,3,3,3,2,2,2,2,3,3,2,5,0,1,0,0,0,0,0,0,0,0,0,10,5,5,1,1,5,2,1,1,1,1,4,4,1,68,4,2,3,688001,SRB
1,1,1,3,3,3,2,3,3,3,2,3,3,9,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,1,5,9,-1,-1,-1,1,5,3,3,1,52,4,3,3,688001,SRB
1,2,2,3,2,3,2,3,3,3,2,-1,-1,10,0,0,0,0,0,0,0,0,0,0,0,5,6,5,1,-1,5,-1,1,-1,-1,3,4,4,1,49,3,3,3,688001,SRB
